Codigo;NomeBarragem;NomeEmpreendedor;CpfCnpjFormatado;LatitudeFormatada;LongitudeFormatada;CoordenadaSIRGAFormatado;Municipio;UF;Minerio;Altura;VolumeAtualFormatado;MetodoConstrutivoFormatado;CategoriaRisco;DanoPotencial;InseridaPNSBFormatada;SituacaoNivelEmergencial;SituacaoDeclaracaoCondicaoEstabilidade;SituacaoDeclaracaoConformidadeOperacionalidade
8535;Dique Oeste;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°10'15.500";-44°27'16.500";Sul do Equador;ITATIAIUÇU;MG;Argila Arenosa;16,70;85.000,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
10174;Dique PDE 1;ITAMINAS COMERCIO DE MINERIOS SA;18.752.824/0001-83;-20°05'24.190";-44°06'42.560";Sul do Equador;SARZEDO;MG;;9,00;0,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8179;Dique Petrobrás;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-10°39'12.400";-37°01'50.100";Sul do Equador;ROSÁRIO DO CATETE;SE;Sais;6,00;6.362,07;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9386;Dique Portaria;VALE S.A.;33.592.510/0001-54;-20°10'40.642";-43°29'51.299";Sul do Equador;MARIANA;MG;;14,30;52.110,46;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8288;Dique Provisorio 01;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°33'42.700";-51°10'16.100";Sul do Equador;SÃO FÉLIX DO XINGU;PA;Minério de Níquel;6,20;28.500,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8289;Dique Provisorio 02;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°33'37.400";-51°10'00.200";Sul do Equador;SÃO FÉLIX DO XINGU;PA;Minério de Níquel;4,80;21.300,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9261;Dique Quéias - Captação de Água;MINERACAO COMISA LTDA;03.405.415/0001-33;-20°07'36.100";-44°18'58.100";Sul do Equador;BRUMADINHO;MG;Minério de Ferro;5,00;1.200,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9279;Dique S3;SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL;16.628.281/0001-61;-20°14'09.149";-43°25'22.771";Sul do Equador;MARIANA;MG;;12,00;2.950.000,00;2 - Alteamento a jusante;Baixo;Alto;Sim;Nível de Alerta;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9278;Dique S4;SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL;16.628.281/0001-61;-20°14'28.600";-43°24'39.193";Sul do Equador;MARIANA;MG;Itabirito;12,50;1.006.318,00;0 - Etapa única;Baixo;Alto;Sim;Nível de Alerta;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8734;Dique Santa Rita;ATLANTIC NICKEL MINERACAO LTDA;74.127.010/0001-29;-14°11'47.547";-39°41'29.939";Sul do Equador;ITAGIBÁ;BA;Minério de Níquel;5,00;246.848,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9634;Dique V;VALE S.A.;33.592.510/0001-54;-20°05'30.000";-43°24'58.000";Sul do Equador;CATAS ALTAS;MG;Hematita;9,00;45.664,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9637;Dique VII;VALE S.A.;33.592.510/0001-54;-20°05'53.000";-43°24'51.000";Sul do Equador;CATAS ALTAS;MG;Hematita;7,00;20.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9578;Dorival ;ALTA FLORESTA GOLD MINERACAO LTDA;17.580.707/0001-17;-10°48'08.950";-55°11'10.160";Sul do Equador;NOVA SANTA HELENA;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
8207;Doutor;VALE S.A.;33.592.510/0001-54;-20°17'25.615";-43°29'25.900";Sul do Equador;OURO PRETO;MG;Minério de Ferro;84,00;35.000.000,00;10 - Alteamento a montante;Alto;Alto;Sim;Nível de Emergência 1;2º Campanha 2023 - Não Atestado;1º Campanha 2023 - Atestado
9242;Dutra;DUTRA EXTRACAO DE AREIA LTDA;48.098.701/0001-31;-23°25'00.660";-46°12'45.860";Sul do Equador;MOGI DAS CRUZES;SP;Argila Arenosa;4,00;130.000,00;2 - Alteamento a jusante;N/A;N/A;Não;Sem emergência;-;-
8956;EB-2;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;-20°20'41.300";-42°33'42.800";Sul do Equador;SANTO ANTÔNIO DO GRAMA;MG;Minério de Ferro;53,50;103.611,00;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9533;ED Monjolo;VALE S.A.;33.592.510/0001-54;-19°56'53.400";-43°13'19.340";Sul do Equador;SANTA BÁRBARA;MG;Areia;145,00;19.000.000,00;10 - Alteamento a montante;Baixo;Alto;Sim;Nível de Alerta;2º Campanha 2023 - Atestado;1º Campanha 2023 - Não Atestado
9532;ED Vale das Cobras;VALE S.A.;33.592.510/0001-54;-19°55'36.850";-43°12'45.840";Sul do Equador;RIO PIRACICABA;MG;Areia;107,00;22.981.598,80;10 - Alteamento a montante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8370;Elefante;VALE S.A.;33.592.510/0001-54;-19°55'56.851";-43°12'33.168";Sul do Equador;RIO PIRACICABA;MG;Minério de Ferro;18,60;396.860,77;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9553;Elvo 1;COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL;25.252.467/0001-50;-15°08'06.330";-59°22'44.980";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Primário;15,00;331.450,00;5 - Alteamento por linha de centro;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9648;Elvo Captação;COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL;25.252.467/0001-50;-15°07'56.600";-59°22'39.100";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Secundário;2,00;13.500,00;2 - Alteamento a jusante;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8347;engebrita;Pedreira Engebrita Ltda;61.728.804/0001-04;-23°52'54.000";-46°18'51.600";Sul do Equador;SANTOS;SP;Granito;3,50;30.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9476;Ensecadeira;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-19°00'02.548";-46°46'21.921";Sul do Equador;PATROCÍNIO;MG;;6,31;0,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8184;Estéril Sul;VALE S.A.;33.592.510/0001-54;-06°05'58.000";-50°09'45.000";Sul do Equador;PARAUAPEBAS;PA;Minério de Ferro;25,00;1.710.841,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9705;FAZENDA 4M;Marcelo Bozetti;***;-15°57'16.750";-56°16'21.730";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;18,00;614.309,84;5 - Alteamento por linha de centro;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9680;Fazenda Nova;Ronny Morais Costa ;***;-16°16'31.510";-56°46'37.400";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;10,00;20.119,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8817;Fazenda Santa Fé;TECH ROCK MINERACAO LTDA;62.579.818/0001-68;-23°30'32.300";-47°23'27.200";Sul do Equador;SOROCABA;SP;Argila;3,00;2.700,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8386;Fazendinha;VALE S.A.;33.592.510/0001-54;-19°58'18.219";-43°36'29.024";Sul do Equador;BARÃO DE COCAIS;MG;Minério de Ferro;9,00;3.830,74;5 - Alteamento por linha de centro;N/A;N/A;Não;Sem emergência;-;-
9214;Fiori;Empresa de Mineração Fiori do Taboão Ltda.;00.265.541/0001-41;-23°24'16.000";-46°11'54.500";Sul do Equador;MOGI DAS CRUZES;SP;Argila Arenosa;0,00;325.000,00;2 - Alteamento a jusante;N/A;N/A;Não;Sem emergência;-;-
8283;Forquilha I;VALE S.A.;33.592.510/0001-54;-20°24'21.800";-43°51'20.600";Sul do Equador;OURO PRETO;MG;Minério de Ferro;96,83;12.763.176,54;10 - Alteamento a montante;Alto;Alto;Sim;Nível de Emergência 2;2º Campanha 2023 - Não Atestado;1º Campanha 2023 - Atestado
8286;Forquilha II;VALE S.A.;33.592.510/0001-54;-20°24'29.800";-43°51'06.500";Sul do Equador;OURO PRETO;MG;Minério de Ferro;90,87;22.778.397,90;10 - Alteamento a montante;Alto;Alto;Sim;Nível de Emergência 2;2º Campanha 2023 - Não Atestado;1º Campanha 2023 - Atestado
8290;Forquilha III;VALE S.A.;33.592.510/0001-54;-20°24'39.300";-43°50'11.800";Sul do Equador;OURO PRETO;MG;Minério de Ferro;77,00;19.476.113,00;10 - Alteamento a montante;Alto;Alto;Sim;Nível de Emergência 3;2º Campanha 2023 - Não Atestado;1º Campanha 2023 - Atestado
8296;Forquilha IV;VALE S.A.;33.592.510/0001-54;-20°23'41.200";-43°51'05.600";Sul do Equador;OURO PRETO;MG;Minério de Ferro;105,00;3.748.232,99;5 - Alteamento por linha de centro;Médio;Alto;Sim;Nível de Alerta;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8299;Forquilha V;VALE S.A.;33.592.510/0001-54;-20°23'41.928";-43°50'23.063";Sul do Equador;OURO PRETO;MG;Minério de Ferro;99,20;1.980.000,00;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9561;Fortuna;MARCOS JOSE MARTINS FERNANDES;***;-15°10'53.160";-59°20'42.550";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Secundário;6,00;185.586,50;5 - Alteamento por linha de centro;Alto;Alto;Sim;Nível de Emergência 1;2º Campanha 2023 - Não Enviado;1º Campanha 2023 - Não Enviado
9664;FRANCÊS;Alain Stephane Riviere Mineração;15.264.439/0001-07;-16°15'10.270";-56°36'21.640";Sul do Equador;POCONÉ;MT;Areia;9,00;904.965,00;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
8464;FRED;Frederico Augusto de Arruda Gimenez Me;07.111.522/0001-00;-16°03'46.540";-56°33'42.940";Sul do Equador;POCONÉ;MT;Areia;18,00;150.000,00;2 - Alteamento a jusante;Baixo;Baixo;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
8363;Galego;VALE S.A.;33.592.510/0001-54;-19°51'25.900";-43°48'16.300";Sul do Equador;SABARÁ;MG;Minério de Ferro;37,28;1.971.150,00;2 - Alteamento a jusante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8301;Gambá;VALE S.A.;33.592.510/0001-54;-20°25'52.800";-43°52'58.300";Sul do Equador;CONGONHAS;MG;Minério de Ferro;11,68;5.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9401;GAÚCHO;Alain Stephane Riviere Mineração;15.264.439/0001-07;-16°14'52.070";-56°35'44.880";Sul do Equador;POCONÉ;MT;Areia;10,00;150.000,00;2 - Alteamento a jusante;N/A;N/A;Não;Sem emergência;-;-
8185;Geladinho;VALE S.A.;33.592.510/0001-54;-05°59'41.256";-50°06'34.134";Sul do Equador;PARAUAPEBAS;PA;Minério de Ferro;24,00;6.544.459,00;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8186;Gelado;VALE S.A.;33.592.510/0001-54;-05°58'45.400";-50°08'29.100";Sul do Equador;PARAUAPEBAS;PA;Minério de Ferro;34,00;141.187.217,00;2 - Alteamento a jusante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8902;GERAIS;MINERACOES GERAIS LTDA;02.196.839/0001-72;-19°34'56.800";-44°24'41.100";Sul do Equador;INHAÚMA;MG;Areia;4,00;90,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9468;Gerais II;MINERACOES GERAIS LTDA;02.196.839/0001-72;-19°34'57.350";-44°24'35.750";Sul do Equador;INHAÚMA;MG;Areia Quartzosa;4,00;9.064,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9082;GIRASSOL-01;QUARTZITI MINERADORA LTDA;11.461.800/0001-26;-15°46'20.000";-48°38'17.000";Sul do Equador;CORUMBÁ DE GOIÁS;GO;Areia Quartzosa;5,00;3.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8603;GONÇA;Gonçalo Pedroso de Barros;***;-16°13'57.370";-56°36'25.111";Sul do Equador;POCONÉ;MT;Areia;1,45;265.000,00;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9499;Grameiro;COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO;23.300.330/0001-06;-16°04'08.260";-56°33'54.370";Sul do Equador;POCONÉ;MT;Minério de Ouro Secundário;9,50;50.017,41;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9168;Gregório;MINERACAO CORUMBAENSE REUNIDA S.A.;03.327.988/0001-96;-19°13'28.008";-57°33'35.925";Sul do Equador;CORUMBÁ;MS;Minério de Ferro;36,56;4.930.225,13;5 - Alteamento por linha de centro;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8302;Grupo;VALE S.A.;33.592.510/0001-54;-20°24'53.200";-43°51'54.500";Sul do Equador;OURO PRETO;MG;Minério de Ferro;41,41;1.961.714,00;10 - Alteamento a montante;Alto;Alto;Sim;Nível de Emergência 2;2º Campanha 2023 - Não Atestado;1º Campanha 2023 - Atestado
8948;Guará 2;MINERADORA PONTE ALTA LTDA;00.478.237/0001-82;-23°23'32.300";-46°08'10.900";Sul do Equador;GUARAREMA;SP;Argila;5,00;78.300,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8950;Guará 3;MINERADORA PONTE ALTA LTDA;00.478.237/0001-82;-23°23'20.500";-46°08'07.200";Sul do Equador;GUARAREMA;SP;Argila;18,00;735.000,00;0 - Etapa única;Baixo;Alto;Sim;Nível de Alerta;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9099;Horizontes;VALE S.A.;33.592.510/0001-54;-20°07'47.600";-43°55'32.500";Sul do Equador;NOVA LIMA;MG;Minério de Ferro;38,31;1.819.650,00;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9148;Igarapé Mutum;NBF MINERACAO S.A.;36.501.034/0001-07;-09°45'55.465";-63°31'12.111";Sul do Equador;ARIQUEMES;RO;Aluvião Estanífero;6,94;22.502.450,00;0 - Etapa única;Médio;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9103;II;VALE S.A.;33.592.510/0001-54;-20°09'10.400";-43°53'18.300";Sul do Equador;NOVA LIMA;MG;Minério de Ferro;20,00;6.036,00;0 - Etapa única;Baixo;Baixo;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9104;III;VALE S.A.;33.592.510/0001-54;-20°09'20.500";-43°53'13.600";Sul do Equador;NOVA LIMA;MG;Minério de Ferro;11,00;13.734,00;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9684;Isa;Isa Maria Dorileo Ferreira de Assis;***;-16°16'46.881";-56°38'50.914";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;11,00;138.836,75;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8320;Itabiruçu;VALE S.A.;33.592.510/0001-54;-19°41'07.300";-43°17'10.400";Sul do Equador;ITABIRA;MG;Minério de Ferro;72,10;171.602.778,19;2 - Alteamento a jusante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9270;Itamarati de Minas;COMPANHIA BRASILEIRA DE ALUMINIO;61.409.892/0001-73;-21°27'18.809";-42°52'17.972";Sul do Equador;ITAMARATI DE MINAS;MG;Bauxita Grau Metalúrgico;38,00;12.365.337,00;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8823;ITAPEVA;SAMACA FERROS LTDA;16.682.218/0001-03;-24°15'13.500";-48°54'57.500";Sul do Equador;RIBEIRÃO BRANCO;SP;Minério de Estanho Primário;20,00;260.000,00;0 - Etapa única;Médio;Baixo;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9670;JABURU;Joaquim Aderaldo de Souza Neto;***;-15°56'52.860";-56°16'36.911";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Secundário;15,50;253.888,88;5 - Alteamento por linha de centro;Médio;Baixo;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9732;JABURU 2;Joaquim Aderaldo de Souza Neto;***;-15°58'10.563";-56°17'11.535";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
8187;Jacaré;VALE S.A.;33.592.510/0001-54;-06°06'29.300";-50°10'08.600";Sul do Equador;PARAUAPEBAS;PA;Minério de Ferro;32,80;681.816,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9149;Jacaré Inferior;COOPERATIVA DOS GARIMPEIROS DE SANTA CRUZ - COOPERSANTA;34.726.547/0001-90;-09°47'16.100";-63°34'30.600";Sul do Equador;ARIQUEMES;RO;Aluvião Estanífero;8,00;4.106.897,00;10 - Alteamento a montante;Alto;Alto;Sim;Nível de Emergência 1;2º Campanha 2023 - Atestado;-
9150;Jacaré Medio;COOPERATIVA DOS GARIMPEIROS DE SANTA CRUZ - COOPERSANTA;34.726.547/0001-90;-09°47'43.800";-63°33'55.000";Sul do Equador;ARIQUEMES;RO;Aluvião Estanífero;8,00;3.020.623,00;0 - Etapa única;Alto;Alto;Sim;Nível de Emergência 1;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9151;Jacaré Superior;COOPERATIVA DOS GARIMPEIROS DE SANTA CRUZ - COOPERSANTA;34.726.547/0001-90;-09°49'01.200";-63°33'11.500";Sul do Equador;ARIQUEMES;RO;Aluvião Estanífero;10,00;9.170.673,00;10 - Alteamento a montante;Médio;Alto;Sim;Nível de Emergência 1;2º Campanha 2023 - Atestado;-
8543;JBS1;Empresa de Mineração e Artefatos de Cimento Jbs Ltda Epp;47.354.774/0001-84;-23°23'50.400";-46°11'41.600";Sul do Equador;MOGI DAS CRUZES;SP;Areia;12,00;331.920,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8325;Jirau;VALE S.A.;33.592.510/0001-54;-19°34'13.730";-43°13'53.604";Sul do Equador;ITABIRA;MG;Minério de Ferro;15,00;1.105.472,94;0 - Etapa única;Baixo;Baixo;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
8392;JOAO PAULO;Elisa Maciel Santos;***;-16°14'55.560";-56°36'19.500";Sul do Equador;POCONÉ;MT;Argila;18,00;450.000,00;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
8194;Kalunga;VALE S.A.;33.592.510/0001-54;-06°06'45.823";-50°18'30.921";Sul do Equador;PARAUAPEBAS;PA;Minério de Manganês;22,00;2.628.620,00;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9711;Labourrie;Cooperativa de Mineração dos Garimpeiros do Lourenço Ltda;00.788.904/0001-23;02°16'43.000";-51°39'02.380";Norte do Equador;CALÇOENE;AP;Minério de Ouro Secundário;11,45;2.793.127,38;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9239;Lagoa 1;MINERACAO DARCY R.O. E SILVA LTDA;45.369.188/0001-88;-21°25'58.030";-47°36'47.670";Sul do Equador;SÃO SIMÃO;SP;Argila Caulinítica;13,00;271.000,00;0 - Etapa única;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8537;Lagoa 2;MINERACAO DARCY R.O. E SILVA LTDA;45.369.188/0001-88;-21°25'49.220";-47°36'47.000";Sul do Equador;SÃO SIMÃO;SP;Argila Caulinítica;7,00;112.000,00;0 - Etapa única;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9324;Lagoa de Disposição n°04 - LD4;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°29'12.100";-56°10'41.300";Sul do Equador;JURUTI;PA;Bauxita Grau Não Metalúrgico;12,00;1.416.688,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9464;Lagoa de Disposição n°05 - LD5;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°29'10.500";-56°11'45.600";Sul do Equador;JURUTI;PA;Bauxita Grau Não Metalúrgico;13,00;2.700.000,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8674;LAGOA FACEL 3;CADAM S.A.;04.788.980/0001-90;-00°54'40.017";-52°25'56.866";Sul do Equador;ALMEIRIM;PA;Caulim;6,75;600.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8671;LAGOA FACEL 4 ;CADAM S.A.;04.788.980/0001-90;-00°54'52.451";-52°25'43.269";Sul do Equador;ALMEIRIM;PA;Caulim;7,73;241.750,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9929;Lagoa São Chico;SERABI MINERACAO S.A.;04.207.303/0001-30;-06°24'55.980";-55°58'14.840";Sul do Equador;ITAITUBA;PA;;3,30;256.005,87;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9847;LD 8 - Lagoa de disposição 8;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°32'11.320";-56°10'01.099";Sul do Equador;JURUTI;PA;Bauxita Grau Metalúrgico;0,00;1.151.990,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
10084;LD-01;COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO;23.300.330/0001-06;-15°48'34.490";-56°09'49.820";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
9274;LD1 - Lagoa de Disposição 01;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°30'02.500";-56°10'00.500";Sul do Equador;JURUTI;PA;Bauxita Grau Não Metalúrgico;24,00;2.240.000,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9275;LD2 - Lagoa de Disposição 02;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°29'47.800";-56°10'25.700";Sul do Equador;JURUTI;PA;Bauxita Grau Não Metalúrgico;24,00;2.090.000,00;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9276;LD3 - Lagoa de Disposição 03;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°29'45.200";-56°11'16.840";Sul do Equador;JURUTI;PA;Bauxita Grau Não Metalúrgico;14,80;2.840.000,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9505;LD6 - Lagoa de Disposição 6;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°29'13.000";-56°10'23.000";Sul do Equador;JURUTI;PA;Bauxita Grau Não Metalúrgico;4,70;2.720.000,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9640;LD7 - Lagoa de Disposição 7;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°29'02.500";-56°12'06.600";Sul do Equador;JURUTI;PA;Bauxita Grau Metalúrgico;18,40;3.766.649,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9273;LE - Lagoa de Espessamento;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°30'18.000";-56°10'32.800";Sul do Equador;JURUTI;PA;Bauxita Grau Não Metalúrgico;11,50;4.160.000,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9605;Leste;MINA TUCANO LTDA.;05.642.709/0001-04;00°52'32.430";-51°53'13.410";Norte do Equador;PEDRA BRANCA DO AMAPARI;AP;Minério de Ouro Primário;30,00;2.635.214,00;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9980;LIPINISKY;william monteiro lipinisky ;***;-09°47'40.150";-55°47'54.150";Sul do Equador;CARLINDA;MT;Minério de Ouro Secundário;5,00;29.946,00;5 - Alteamento por linha de centro;N/A;N/A;Não;Sem emergência;-;-
8396;LU;José Vicente Nunes Rondon;***;-16°14'28.910";-56°36'17.520";Sul do Equador;POCONÉ;MT;Areia;2,00;590.000,00;2 - Alteamento a jusante;N/A;N/A;Não;Sem emergência;-;-
9492;MANÉ;Manoel Rodrigues Gimenes;***;-15°48'41.050";-56°23'24.690";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Areia;6,00;64.400,00;2 - Alteamento a jusante;N/A;N/A;Não;Sem emergência;-;-
9417;Maney Mineração;Valdinei Mauro de Souza;***;-06°47'20.006";-56°36'29.199";Sul do Equador;ITAITUBA;PA;Minério de Ouro Secundário;5,00;400.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8475;MARANATA;Sidnei Rafael de Souza;***;-16°02'16.500";-56°32'15.500";Sul do Equador;POCONÉ;MT;Areia;18,00;483.000,00;2 - Alteamento a jusante;Baixo;Baixo;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9470;MARANATA II;Sidnei Rafael de Souza;***;-16°02'04.210";-56°32'00.710";Sul do Equador;POCONÉ;MT;Areia;13,00;42.640,00;2 - Alteamento a jusante;N/A;N/A;Não;Sem emergência;-;-
8303;Maravilhas I;VALE S.A.;33.592.510/0001-54;-20°13'29.700";-43°52'23.600";Sul do Equador;ITABIRITO;MG;Minério de Ferro;38,55;2.113.862,86;2 - Alteamento a jusante;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8304;Maravilhas II;VALE S.A.;33.592.510/0001-54;-20°12'51.900";-43°53'30.100";Sul do Equador;ITABIRITO;MG;Minério de Ferro;86,72;90.122.658,00;2 - Alteamento a jusante;Alto;Alto;Sim;Nível de Emergência 1;2º Campanha 2023 - Não Atestado;1º Campanha 2023 - Atestado
